,AXP,BA,CAT,CVX,DIS,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,PFE,PG,TRV,RTX,WBA,WMT,XOM
74,7.4348530769348145,23.5,5.984375,19.25,9.782792091369629,27.216777801513672,1.4609379768371582,11.984375,5.7916669845581055,6.78125,8.6875,22.125,16.777990341186523,4.229918003082275,10.640625,17.40625,3.815293073654175,4.203125,9.6875,14.625
75,6.4371018409729,22.875,5.953125,19.34375,9.464234352111816,27.186901092529297,1.5390629768371582,11.8125,6.8333330154418945,6.59375,8.375,22.28125,17.135814666748047,4.308981895446777,10.484375,17.625,3.6186280250549316,4.09375,10.125,14.875
76,6.598030090332031,24.5,6.46875,18.46875,9.53616714477539,25.75286865234375,1.7421879768371582,11.328125,7.125,7.15625,8.75,23.8125,18.905057907104492,4.654885768890381,10.640625,16.1875,3.6874608993530273,4.0625,10.71875,14.5625
77,5.793392181396484,22.875,6.171875,17.59375,9.166229248046875,25.274856567382812,1.453125,10.4375,7.125,6.8125,8.21875,23.40625,18.467716217041016,4.388045787811279,9.671875,15.6875,3.50062894821167,4.15625,10.6875,14.53125
78,6.533658981323242,23.1875,6.140625,18.03125,9.926655769348145,26.44001007080078,1.46875,11.453125,8.541666984558105,7.515625,8.1875,21.9375,20.475509643554688,4.892077922821045,10.09375,15.5,3.6677939891815186,4.265625,11.90625,14.84375
79,6.823328018188477,24.875,5.9375,17.9375,9.762240409851074,29.57695960998535,1.546875,11.609375,8.833333015441895,8.21875,8.15625,21.71875,20.177322387695312,5.178684234619141,10.4375,16.0625,3.7661259174346924,4.296875,12.65625,14.5625
80,6.598030090332031,25.375,5.578125,18.375,9.371749877929688,29.696462631225586,1.3203129768371582,11.046875,8.458333015441895,8.0625,8.75,22.53125,20.69417953491211,5.1490349769592285,10.609375,15.3125,3.53996205329895,4.0,11.9375,14.875
81,4.892198085784912,24.625,6.0,18.6875,9.762240409851074,29.786090850830078,1.269531011581421,11.890625,8.25,8.328125,8.6875,22.75,21.827289581298828,5.6629509925842285,10.453125,16.0625,3.8251259326934814,4.171875,11.5625,15.25
82,4.892198085784912,22.125,5.15625,16.6875,8.611323356628418,29.098947525024414,1.28125,12.046875,7.0416669845581055,8.671875,8.40625,21.6875,23.278467178344727,5.247865200042725,10.125,16.6875,3.7464599609375,4.046875,12.21875,14.65625
83,5.27842378616333,23.875,5.484375,17.25,9.412854194641113,29.427581787109375,1.53125,14.3125,7.0833330154418945,10.03125,9.5,23.8125,26.479007720947266,6.641366004943848,11.734375,18.21875,4.267621040344238,4.75,14.71875,15.21875
84,5.310608863830566,25.4375,5.84375,15.90625,11.22143840789795,32.59440612792969,1.871093988418579,13.4375,9.333333015441895,9.6875,10.875,22.75,24.988073348999023,5.771664142608643,12.96875,18.34375,3.99229097366333,4.71875,13.46875,14.5625
85,5.407166004180908,23.0,6.109375,15.40625,12.639531135559082,32.02676773071289,1.984375,12.65625,11.208333015441895,10.21875,10.125,22.75,25.067588806152344,5.8902587890625,12.703125,18.0625,3.9627909660339355,4.53125,13.5,14.28125
86,5.889947891235352,21.9375,6.25,15.96875,12.464838981628418,30.353727340698242,1.7265629768371582,12.1875,10.916666984558105,10.21875,9.96875,22.1875,23.397741317749023,5.494939804077148,12.78125,17.625,4.090622901916504,4.484375,13.3125,13.6875
87,5.793392181396484,22.0,7.015625,17.4375,11.981864929199219,30.23422622680664,1.671875,11.859375,11.708333015441895,10.375,11.09375,23.4375,23.059795379638672,5.6530680656433105,12.90625,17.125,4.247954845428467,4.1875,13.0625,15.0
88,5.857762813568115,21.9375,7.546875,17.84375,12.495667457580566,30.74211311340332,1.5625,12.109375,12.166666984558105,11.0,11.71875,23.90625,24.03387451171875,5.900142192840576,12.84375,18.09375,4.129955768585205,4.15625,13.25,15.15625
89,5.986505031585693,19.9375,6.71875,16.75,11.879103660583496,29.57695960998535,1.78125,11.1875,12.375,10.0,11.5,24.25,23.258588790893555,5.771664142608643,11.5,20.03125,4.110289096832275,4.234375,13.4375,15.46875
90,5.922133922576904,20.0,6.90625,17.84375,11.838000297546387,31.39937973022461,1.8671879768371582,12.3125,11.625,10.46875,10.96875,25.0,24.749523162841797,6.196631908416748,12.65625,19.21875,4.483952045440674,4.484375,13.96875,15.875
91,5.3749799728393555,18.625,6.03125,18.375,11.34475040435791,30.264101028442383,1.8125,12.34375,10.833333015441895,10.75,10.625,24.625,23.198949813842773,6.107685089111328,11.71875,18.1875,4.326621055603027,4.796875,14.28125,16.0625
92,5.6324639320373535,18.375,6.515625,18.53125,11.920207977294922,29.606836318969727,2.054687976837158,11.78125,10.875,10.125,11.09375,25.625,21.230915069580078,5.910025119781494,12.34375,19.0,3.854625940322876,4.78125,14.78125,15.96875
93,5.503722190856934,18.0,6.53125,17.75,12.947813034057617,31.040870666503906,2.109375,12.5,11.458333015441895,10.15625,11.46875,25.71875,20.932729721069336,5.979206085205078,13.21875,17.6875,3.5989620685577393,5.03125,15.21875,15.3125
94,5.889947891235352,17.5625,7.09375,17.1875,13.872655868530273,33.40105056762695,2.234375,12.59375,12.5,9.9375,12.25,25.5,21.529102325439453,6.176866054534912,13.5625,18.5,3.5301289558410645,5.515625,16.09375,14.875
95,6.404916763305664,20.0625,6.703125,17.375,14.139833450317383,37.1653938293457,2.71875,12.625,12.875,10.46875,12.1875,25.15625,20.69417953491211,5.7321319580078125,13.40625,19.25,3.7857930660247803,5.453125,16.0,15.28125
96,5.986505031585693,17.625,7.015625,18.1875,15.003021240234375,36.20936965942383,3.335937976837158,11.0,13.541666984558105,10.59375,12.15625,24.5,19.262882232666016,5.2182159423828125,12.4375,19.25,3.6874608993530273,4.984375,16.28125,15.28125
97,6.3083600997924805,17.1875,7.25,19.25,14.591979026794434,36.05998992919922,3.640625,10.625,13.5,10.59375,12.65625,26.375,18.36832046508789,4.615354061126709,13.0,19.40625,3.520296096801758,4.875,16.25,15.90625
98,6.984255790710449,17.5,7.390625,20.78125,14.63308334350586,36.20936965942383,3.59375,10.65625,13.458333015441895,10.65625,13.21875,27.375,16.877384185791016,4.921727180480957,12.46875,19.875,3.7169599533081055,5.046875,15.875,16.53125
99,7.209554195404053,19.0,8.65625,21.53125,13.399957656860352,37.34464645385742,2.972656011581421,10.90625,12.75,9.84375,12.03125,27.8125,17.652671813964844,5.3961100578308105,12.28125,19.875,3.8742918968200684,4.75,13.375,16.5
100,7.402667045593262,19.8125,8.953125,22.03125,14.468667030334473,36.41849899291992,3.464843988418579,11.15625,12.791666984558105,10.375,12.4375,28.21875,18.249046325683594,5.6728339195251465,12.28125,20.28125,4.1594557762146,5.34375,13.9375,16.375
101,8.303861618041992,18.5,9.359375,21.9375,13.399957656860352,35.014339447021484,3.4375,10.375,13.625,10.75,12.28125,27.0,16.937023162841797,5.2972798347473145,13.0,19.84375,4.247954845428467,5.046875,13.125,16.53125
102,8.400418281555176,19.6875,9.609375,22.09375,12.331250190734863,31.66826057434082,3.265625,9.125,13.75,10.8125,12.875,26.25,14.611164093017578,4.704300880432129,12.1875,21.34375,4.267621040344238,4.703125,12.6875,16.40625
103,8.368232727050781,19.8125,10.28125,23.28125,12.906707763671875,33.162044525146484,4.015625,10.1875,13.541666984558105,10.84375,13.4375,27.40625,15.207537651062012,4.981025218963623,12.09375,22.78125,4.474119186401367,4.859375,12.875,16.34375
104,9.2372407913208,19.1875,9.875,24.4375,12.413457870483398,32.146270751953125,4.421875,9.84375,15.0,10.5625,12.96875,25.71875,14.670802116394043,4.704300880432129,11.875,22.78125,4.365952968597412,4.671875,12.3125,16.375
105,8.303861618041992,18.75,11.4375,24.25,14.139833450317383,29.54708480834961,3.953125,10.53125,13.375,10.84375,14.40625,25.9375,15.326812744140625,4.921727180480957,13.5625,23.4375,4.877281188964844,5.3125,13.1875,16.34375
106,8.07856273651123,19.3125,10.65625,21.71875,13.112229347229004,30.383604049682617,3.84375,10.90625,12.833333015441895,10.5,14.65625,27.25,16.340648651123047,5.257748126983643,14.1875,22.1875,4.867447853088379,5.09375,14.3125,15.6875
107,7.9498209953308105,21.625,11.125,21.78125,14.016521453857422,28.680688858032227,3.875,11.21875,13.375,11.15625,14.25,27.1875,16.400285720825195,5.455408096313477,14.25,22.46875,4.877281188964844,5.109375,12.5,15.78125
108,8.400418281555176,21.625,13.015625,23.34375,15.537375450134277,30.771989822387695,4.078125,10.59375,13.166666984558105,10.21875,15.1875,26.8125,17.414121627807617,5.109502792358398,14.875,22.09375,5.30010986328125,4.890625,13.25,16.625
109,7.531408786773682,23.375,13.546875,21.65625,15.784000396728516,33.34130096435547,4.296875,10.03125,12.416666984558105,10.65625,15.15625,26.34375,15.446087837219238,4.585704803466797,14.375,20.78125,5.349276065826416,5.078125,14.1875,16.21875
110,7.145183086395264,22.25,14.046875,21.0,13.810999870300293,35.8807373046875,4.21875,9.4375,12.125,10.15625,14.21875,24.75,14.19370174407959,4.2694501876831055,13.375,19.4375,4.887115001678467,4.984375,12.9375,15.71875
111,7.627965927124023,22.5,13.734375,22.25,13.975417137145996,38.27079391479492,3.8125,10.34375,11.583333015441895,10.4375,15.0,24.5,14.134064674377441,4.664769172668457,14.21875,19.84375,5.014946937561035,5.21875,12.625,15.71875
112,8.060053825378418,23.1875,13.359375,21.75,14.26314640045166,38.24091720581055,3.90625,11.0625,12.791666984558105,10.0625,15.5,25.5,14.55152702331543,5.040322780609131,14.09375,19.40625,5.221444129943848,5.109375,11.75,15.28125
113,7.512991905212402,23.125,12.5,20.9375,13.687687873840332,38.83843231201172,3.65625,10.71875,12.833333015441895,10.15625,14.4375,24.8125,14.19370174407959,4.990908145904541,13.34375,20.0625,5.05427885055542,4.546875,12.125,14.1875
114,7.73181676864624,22.3125,13.546875,22.1875,13.93431282043457,38.479923248291016,3.703125,11.75,12.791666984558105,11.09375,13.5625,26.5625,14.134064674377441,4.901960849761963,13.9375,21.375,4.7396159172058105,4.578125,12.5,14.875
115,8.205938339233398,22.75,14.421875,21.1875,13.564374923706055,40.242591857910156,4.109375,12.53125,12.916666984558105,11.5,14.125,27.5625,16.2810115814209,5.3961100578308105,15.21875,21.625,5.005113124847412,4.703125,12.3125,14.875
116,8.86241340637207,21.625,13.53125,20.8125,12.742292404174805,36.030113220214844,3.84375,12.9375,11.666666984558105,12.15625,13.1875,27.625,16.996660232543945,5.4652910232543945,14.90625,20.3125,4.926446914672852,4.703125,11.6875,14.375
117,9.008296012878418,21.9375,14.9375,22.5,12.988917350769043,29.278202056884766,3.882812976837158,13.65625,12.666666984558105,12.59375,14.4375,27.6875,16.996660232543945,5.860610008239746,15.71875,21.8125,4.955946922302246,5.171875,11.75,15.71875
